OrderID,CustomerID,City,Restaurant,Meal,Quantity,OrderValue,PaymentMethod,DeliveryTime(mins),OrderStatus,CustomerName,CustomerGender,CustomerAge,CustomerEmail,LoyaltyTier,CustomerSegment,RestaurantRating,RestaurantBranch,Unit Price,UnitPrice,PackagingType,Delivery Fee,DeliveryFee,DeliveryPersonID,DeliveryPersonRating,DeliveryVehicleType,ReviewComment,RepeatOrder,RefundStatus,SpecialRequest,OrderTime,DayOfWeek,Month,Month2,Year
825,4490,Asaba,Mr Biggs,Burger & Fries,3,"?8,246.09",Cash,13,Delivered,Sophia Williams,Female,23,sophia.williams@yahoo.com,Platinum,Business,5,Downtown,"?11,910.00",$11.91,Box,"?1,104.00",$5.52,1375,3,Scooter,Good service,Yes,None,Yes,0:07:19,Monday,Apr,4,2023
832,6256,Abeokuta,The Place,Burger & Fries,4,"?8,070.61",Card,40,Pending,Aisha George,Male,47,aisha.george@hotmail.com,Silver,Student,2,Main,"?19,330.00",$19.33,Box,?468.00,$2.34,1592,2,Bike,Average experience,Yes,Full,Yes,5:12:37,Tuesday,Feb,2,2023
848,5227,Asaba,Chicken Republic,Burger & Fries,2,"?5,175.33",Cash,62,Delivered,Sophia Okoro,Female,32,sophia.okoro@outlook.com,Bronze,Student,2,Downtown,"?7,120.00",$7.12,Eco-friendly,?572.00,$2.86,1700,5,Bike,Good service,No,Partial,Yes,5:49:59,Tuesday,Dec,12,2022
850,2065,Asaba,Kilimanjoro,Burger & Fries,1,"?5,286.84",Card,58,Delivered,John Johnson,Male,19,john.johnson@yahoo.com,Gold,Working Professional,5,Airport,"?21,150.00",$21.15,Box,?450.00,$2.25,1171,3,Bike,Not satisfied,No,None,Yes,19:39:37,Monday,Jul,7,2023
855,6984,Abuja,Mr Biggs,Burger & Fries,1,"?6,888.11",Transfer,20,Delivered,David Bello,Male,59,david.bello@gmail.com,Platinum,Working Professional,1,Mall,"?24,640.00",$24.64,Reusable,"?1,316.00",$6.58,1875,1,Bike,Late delivery,Yes,None,Yes,6:04:49,Wednesday,Feb,2,2023
860,3192,Abeokuta,Coldstone,Burger & Fries,2,"?12,108.98",Cash,75,Pending,Michael Okoro,Female,46,michael.okoro@hotmail.com,Platinum,Working Professional,2,Downtown,"?24,370.00",$24.37,Bag,?414.00,$2.07,1640,3,Car,Excellent meal,Yes,Full,No,10:34:08,Tuesday,Feb,2,2023
864,4687,Benin City,Kilimanjoro,Burger & Fries,4,"?2,992.59",Wallet,56,Delivered,Michael Smith,Male,58,michael.smith@outlook.com,Platinum,Working Professional,1,Airport,"?23,700.00",$23.70,Reusable,"?1,054.00",$5.27,1984,1,Car,Excellent meal,No,Full,No,1:58:36,Thursday,Sep,9,2022
881,1950,Abuja,Kilimanjoro,Burger & Fries,2,"?7,736.12",Transfer,85,Delivered,Mary Ali,Male,47,mary.ali@gmail.com,Bronze,Student,4,Main,"?20,210.00",$20.21,Eco-friendly,?732.00,$3.66,1445,4,Bike,Late delivery,Yes,Full,No,13:30:57,Saturday,Jun,6,2023
884,3243,Ibadan,Mr Biggs,Burger & Fries,4,"?12,971.84",Cash,81,Delivered,David Williams,Male,55,david.williams@hotmail.com,Platinum,Working Professional,2,Downtown,"?20,670.00",$20.67,Box,?374.00,$1.87,1759,5,Scooter,Average experience,No,Partial,No,13:53:38,Saturday,Nov,11,2022
896,3891,Abuja,Coldstone,Burger & Fries,3,"?3,321.82",Cash,24,Delivered,Grace Williams,Female,56,grace.williams@hotmail.com,Silver,Working Professional,3,Airport,"?16,150.00",$16.15,Eco-friendly,?876.00,$4.38,1104,3,Car,Late delivery,No,Partial,No,4:12:42,Tuesday,Feb,2,2022
901,7898,Enugu,Mr Biggs,Burger & Fries,4,"?10,826.29",Wallet,79,Delivered,Sarah Okoro,Female,28,sarah.okoro@outlook.com,Platinum,Working Professional,2,Downtown,"?6,400.00",$6.40,Eco-friendly,?572.00,$2.86,1593,1,Car,Good service,Yes,Partial,No,12:24:43,Sunday,Oct,10,2024
907,1345,Ibadan,Kilimanjaro,Burger & Fries,4,"?13,751.03",Wallet,10,Delivered,Aisha Taylor,Female,42,aisha.taylor@outlook.com,Silver,Working Professional,3,Main,"?15,590.00",$15.59,Box,"?1,348.00",$6.74,1945,1,Bike,Average experience,Yes,Partial,Yes,0:23:15,Tuesday,Mar,3,2023
915,8147,Uyo,Chicken Republic,Burger & Fries,1,"?5,169.31",Card,85,Delivered,Daniel Williams,Female,23,daniel.williams@outlook.com,Platinum,Business,5,Mall,"?15,270.00",$15.27,Box,"?1,236.00",$6.18,1644,3,Bike,Average experience,Yes,None,No,1:31:13,Saturday,Oct,10,2024
926,4368,Uyo,Coldstone,Burger & Fries,2,"?10,997.08",Cash,75,Delivered,Daniel Williams,Male,53,daniel.williams@hotmail.com,Silver,Family,2,Downtown,"?3,660.00",$3.66,Box,?262.00,$1.31,1872,5,Scooter,Average experience,Yes,None,No,6:15:42,Wednesday,Feb,2,2023
931,4417,Enugu,Mr Biggs,Burger & Fries,3,"?11,122.43",Wallet,37,Cancelled,Michael Williams,Male,52,michael.williams@hotmail.com,Silver,Working Professional,1,Mall,"?20,670.00",$20.67,Box,?452.00,$2.26,1365,2,Bike,Excellent meal,Yes,None,No,8:24:50,Saturday,Jul,7,2022
937,5021,Uyo,Chicken Republic,Burger & Fries,4,"?13,509.91",Transfer,87,Delivered,Aisha Smith,Female,53,aisha.smith@gmail.com,Platinum,Family,2,Mall,"?7,000.00",$7.00,Box,"?1,386.00",$6.93,1645,3,Scooter,Not satisfied,Yes,Full,Yes,10:43:06,Sunday,Feb,2,2024
946,5212,Lagos,The Place,Burger & Fries,3,"?5,356.00",Card,42,Delivered,Sophia Williams,Male,23,sophia.williams@yahoo.com,Gold,Working Professional,5,Downtown,"?9,970.00",$9.97,Bag,"?1,240.00",$6.20,1605,2,Car,Good service,No,Partial,Yes,3:28:56,Sunday,Jun,6,2022
949,1536,Enugu,Kilimanjaro,Burger & Fries,2,"?5,822.93",Cash,27,Delivered,Grace Johnson,Male,18,grace.johnson@gmail.com,Silver,Student,4,Main,"?16,890.00",$16.89,Box,?962.00,$4.81,1947,4,Scooter,Late delivery,No,Full,Yes,1:15:16,Sunday,Aug,8,2023
956,7490,Enugu,Coldstone,Burger & Fries,1,"?13,956.93",Cash,69,Delivered,Aisha Bello,Female,40,aisha.bello@hotmail.com,Bronze,Working Professional,1,Airport,"?20,650.00",$20.65,Eco-friendly,?976.00,$4.88,1918,5,Scooter,Late delivery,Yes,None,Yes,0:08:20,Saturday,Sep,9,2023
1007,8643,Enugu,Chopnownow,Burger & Fries,3,"?9,975.29",Transfer,47,Delivered,Daniel Bello,Male,33,daniel.bello@gmail.com,Gold,Working Professional,1,Downtown,"?9,210.00",$9.21,Bag,?930.00,$4.65,1253,1,Car,Excellent meal,Yes,Full,Yes,16:24:08,Friday,Jul,7,2024
1042,7035,Asaba,Dominos Pizza,Burger & Fries,4,"?14,432.14",Cash,41,Delivered,Sophia George,Male,18,sophia.george@yahoo.com,Bronze,Student,2,Mall,"?10,260.00",$10.26,Eco-friendly,?456.00,$2.28,1821,2,Bike,Not satisfied,Yes,Full,No,23:00:48,Thursday,Jun,6,2024
1052,6986,Uyo,Chopnownow,Burger & Fries,3,"?6,793.47",Cash,49,Delivered,Mary Johnson,Male,60,mary.johnson@outlook.com,Platinum,Family,2,Downtown,"?9,050.00",$9.05,Box,"?1,088.00",$5.44,1654,3,Scooter,Not satisfied,No,Partial,Yes,18:33:17,Monday,Nov,11,2022
1060,3768,Asaba,Coldstone,Burger & Fries,1,"?4,848.76",Card,50,Delivered,David Adeyemi,Male,20,david.adeyemi@gmail.com,Platinum,Business,1,Mall,"?24,440.00",$24.44,Bag,"?1,194.00",$5.97,1361,5,Bike,Excellent meal,No,Full,No,9:41:29,Friday,May,5,2023
1098,4067,Benin City,Mr Biggs,Burger & Fries,2,"?7,395.22",Cash,72,Cancelled,Aisha Okoro,Female,56,aisha.okoro@hotmail.com,Platinum,Working Professional,5,Downtown,"?20,860.00",$20.86,Bag,"?1,246.00",$6.23,1286,3,Scooter,Good service,No,Partial,Yes,18:49:48,Thursday,Apr,4,2023
1102,5788,Abuja,Sweet Sensation,Burger & Fries,2,"?14,758.34",Card,60,Delivered,Emmanuel Bello,Male,38,emmanuel.bello@yahoo.com,Bronze,Working Professional,4,Main,"?7,750.00",$7.75,Box,?622.00,$3.11,1488,2,Car,Good service,No,Partial,Yes,9:06:19,Saturday,Apr,4,2024
1106,4850,Abeokuta,Sweet Sensation,Burger & Fries,4,"?14,338.56",Transfer,18,Delivered,Mary Smith,Female,26,mary.smith@gmail.com,Gold,Student,2,Main,"?9,150.00",$9.15,Box,?812.00,$4.06,1686,5,Car,Late delivery,No,None,Yes,20:30:51,Wednesday,Feb,2,2024
1136,7185,Abeokuta,Mr Biggs,Burger & Fries,4,"?4,160.59",Cash,21,Delivered,Aisha Okoro,Male,51,aisha.okoro@hotmail.com,Gold,Family,2,Main,"?12,160.00",$12.16,Bag,?268.00,$1.34,1144,4,Bike,Not satisfied,Yes,Full,No,1:55:01,Tuesday,Nov,11,2023
1147,7960,Port Harcourt,Chopnownow,Burger & Fries,2,"?8,393.03",Wallet,18,Delivered,Daniel Ali,Male,23,daniel.ali@yahoo.com,Gold,Working Professional,2,Mall,"?23,850.00",$23.85,Box,"?1,118.00",$5.59,1472,1,Car,Average experience,No,Partial,Yes,6:47:56,Saturday,Mar,3,2022
1170,9238,Port Harcourt,The Place,Burger & Fries,2,"?4,676.98",Transfer,29,Delivered,David Taylor,Male,33,david.taylor@yahoo.com,Platinum,Family,2,Mall,"?19,130.00",$19.13,Bag,?690.00,$3.45,1233,2,Car,Late delivery,Yes,Partial,No,14:43:24,Wednesday,May,5,2024
1184,2500,Benin City,Dominos Pizza,Burger & Fries,4,"?6,452.20",Transfer,23,Delivered,Emmanuel Okoro,Female,36,emmanuel.okoro@gmail.com,Platinum,Working Professional,2,Airport,"?6,240.00",$6.24,Box,"?1,050.00",$5.25,1941,2,Scooter,Excellent meal,No,Partial,No,1:57:27,Thursday,Jul,7,2022
1186,4294,Asaba,Kilimanjaro,Burger & Fries,2,"?5,201.29",Cash,74,Delivered,John Ali,Male,45,john.ali@yahoo.com,Silver,Business,3,Downtown,"?21,940.00",$21.94,Box,"?1,300.00",$6.50,1840,3,Bike,Excellent meal,Yes,Partial,Yes,17:25:32,Sunday,Jun,6,2022
1195,8693,Ibadan,Chopnownow,Burger & Fries,3,"?3,774.62",Card,27,Delivered,Sophia Johnson,Female,43,sophia.johnson@gmail.com,Bronze,Business,2,Downtown,"?24,170.00",$24.17,Box,?268.00,$1.34,1185,5,Bike,Average experience,No,Full,Yes,2:14:14,Tuesday,Aug,8,2024
1211,9502,Abeokuta,Sweet Sensation,Burger & Fries,2,"?7,068.16",Card,37,Delivered,Daniel Bello,Female,37,daniel.bello@outlook.com,Gold,Student,2,Mall,"?20,010.00",$20.01,Reusable,?492.00,$2.46,1151,5,Bike,Not satisfied,No,Partial,Yes,18:52:39,Sunday,Jul,7,2024
1231,2165,Abeokuta,Chopnownow,Burger & Fries,1,"?12,969.36",Wallet,79,Delivered,David Ali,Male,46,david.ali@outlook.com,Platinum,Business,5,Main,"?8,290.00",$8.29,Reusable,?718.00,$3.59,1832,2,Bike,Excellent meal,Yes,None,Yes,19:26:03,Thursday,Feb,2,2024
1234,7467,Port Harcourt,Chicken Republic,Burger & Fries,4,"?8,475.75",Transfer,58,Delivered,Aisha Okoro,Male,53,aisha.okoro@outlook.com,Silver,Working Professional,2,Downtown,"?15,940.00",$15.94,Bag,?416.00,$2.08,1859,1,Bike,Late delivery,Yes,Full,No,8:37:49,Sunday,Mar,3,2023
1236,5388,Port Harcourt,The Place,Burger & Fries,2,"?5,459.54",Wallet,83,Pending,Sarah Bello,Female,50,sarah.bello@yahoo.com,Platinum,Working Professional,1,Airport,"?21,320.00",$21.32,Box,?658.00,$3.29,1538,4,Car,Late delivery,No,Partial,Yes,2:15:55,Thursday,Oct,10,2023
1249,9202,Ibadan,Sweet Sensation,Burger & Fries,4,"?10,578.92",Card,19,Delivered,Michael Williams,Female,22,michael.williams@outlook.com,Silver,Business,2,Airport,"?4,300.00",$4.30,Eco-friendly,?830.00,$4.15,1144,4,Scooter,Good service,No,Partial,No,12:51:38,Sunday,Jul,7,2024
1255,4564,Lagos,Coldstone,Burger & Fries,2,"?13,923.59",Transfer,40,Pending,Sarah Taylor,Female,31,sarah.taylor@outlook.com,Gold,Family,2,Airport,"?21,450.00",$21.45,Box,"?1,162.00",$5.81,1778,5,Scooter,Not satisfied,Yes,Partial,Yes,5:09:56,Wednesday,Sep,9,2024
1256,2389,Uyo,Mr Biggs,Burger & Fries,1,"?9,864.63",Wallet,87,Pending,David Johnson,Female,21,david.johnson@hotmail.com,Gold,Student,2,Mall,"?15,630.00",$15.63,Bag,"?1,114.00",$5.57,1436,5,Scooter,Good service,Yes,None,Yes,5:57:17,Sunday,Sep,9,2024
1266,1726,Lagos,Mr Biggs,Burger & Fries,2,"?10,835.59",Card,25,Delivered,Grace Taylor,Male,29,grace.taylor@gmail.com,Platinum,Student,4,Downtown,"?18,040.00",$18.04,Reusable,?458.00,$2.29,1505,1,Scooter,Excellent meal,No,Full,Yes,21:48:53,Thursday,Jul,7,2022
1311,3139,Enugu,Mr Biggs,Burger & Fries,3,"?4,078.90",Transfer,84,Failed,Mary Johnson,Female,57,mary.johnson@yahoo.com,Platinum,Family,1,Main,"?5,340.00",$5.34,Reusable,"?1,112.00",$5.56,1611,3,Bike,Good service,Yes,Partial,No,16:01:39,Tuesday,Jul,7,2023
1318,3469,Ibadan,Coldstone,Burger & Fries,1,"?8,842.99",Card,73,Delivered,David Ali,Male,18,david.ali@gmail.com,Silver,Business,1,Mall,"?16,710.00",$16.71,Bag,?450.00,$2.25,1169,1,Bike,Excellent meal,Yes,None,Yes,18:08:19,Monday,Nov,11,2023
1320,7150,Enugu,Sweet Sensation,Burger & Fries,4,"?13,593.49",Cash,30,Delivered,Aisha Williams,Male,33,aisha.williams@outlook.com,Silver,Student,4,Mall,"?12,830.00",$12.83,Box,?834.00,$4.17,1559,1,Scooter,Late delivery,Yes,Full,No,6:43:54,Friday,Jun,6,2022
1321,1556,Abuja,Chicken Republic,Burger & Fries,1,"?10,913.85",Cash,82,Delivered,Aisha Williams,Male,54,aisha.williams@hotmail.com,Silver,Working Professional,2,Airport,"?3,170.00",$3.17,Bag,?604.00,$3.02,1896,2,Bike,Not satisfied,No,None,Yes,21:50:38,Thursday,Mar,3,2022
1343,6084,Benin City,Dominos Pizza,Burger & Fries,2,"?7,741.59",Transfer,61,Delivered,Aisha Johnson,Female,24,aisha.johnson@yahoo.com,Gold,Family,5,Main,"?8,410.00",$8.41,Reusable,"?1,052.00",$5.26,1537,5,Bike,Good service,Yes,None,Yes,18:10:28,Sunday,Jun,6,2024
1360,5811,Abuja,Chopnownow,Burger & Fries,3,"?9,191.27",Card,68,Delivered,Mary Brown,Male,54,mary.brown@yahoo.com,Bronze,Business,3,Downtown,"?13,250.00",$13.25,Reusable,"?1,094.00",$5.47,1787,4,Car,Average experience,Yes,None,Yes,12:55:11,Sunday,Oct,10,2024
1362,6346,Abuja,Kilimanjaro,Burger & Fries,4,"?10,111.46",Cash,15,Delivered,Daniel Williams,Female,28,daniel.williams@yahoo.com,Silver,Business,1,Airport,"?4,840.00",$4.84,Bag,?830.00,$4.15,1868,5,Scooter,Average experience,Yes,Partial,No,8:53:40,Saturday,May,5,2023
1370,8266,Ibadan,Coldstone,Burger & Fries,4,"?8,047.50",Transfer,31,Delivered,Grace Okoro,Female,52,grace.okoro@yahoo.com,Silver,Family,3,Main,"?8,190.00",$8.19,Bag,"?1,092.00",$5.46,1592,5,Scooter,Late delivery,Yes,None,No,15:59:12,Wednesday,Oct,10,2023
1404,6776,Uyo,Chopnownow,Burger & Fries,2,"?11,513.38",Cash,17,Delivered,Sarah Smith,Male,25,sarah.smith@hotmail.com,Gold,Family,5,Downtown,"?4,650.00",$4.65,Reusable,?296.00,$1.48,1094,4,Scooter,Not satisfied,No,None,No,7:44:43,Thursday,Dec,12,2024
1406,4380,Lagos,Sweet Sensation,Burger & Fries,2,"?9,660.28",Card,16,Delivered,David Williams,Male,23,david.williams@outlook.com,Silver,Working Professional,4,Airport,"?8,140.00",$8.14,Eco-friendly,"?1,058.00",$5.29,1044,4,Scooter,Excellent meal,Yes,None,Yes,23:46:09,Thursday,Feb,2,2023
1419,1526,Enugu,Mr Biggs,Burger & Fries,4,"?5,699.21",Wallet,42,Delivered,Sophia Taylor,Male,27,sophia.taylor@outlook.com,Gold,Business,4,Airport,"?4,560.00",$4.56,Reusable,?724.00,$3.62,1869,1,Scooter,Not satisfied,Yes,None,Yes,10:15:57,Monday,Nov,11,2022
1435,9465,Enugu,Chicken Republic,Burger & Fries,4,"?11,635.31",Transfer,74,Delivered,Aisha Smith,Male,37,aisha.smith@outlook.com,Silver,Working Professional,2,Downtown,"?12,470.00",$12.47,Box,"?1,122.00",$5.61,1289,2,Scooter,Average experience,No,Full,No,13:41:06,Wednesday,Dec,12,2023
1452,9905,Port Harcourt,Chopnownow,Burger & Fries,1,"?12,401.15",Cash,10,Delivered,Michael Ali,Female,24,michael.ali@hotmail.com,Bronze,Business,4,Mall,"?23,320.00",$23.32,Bag,"?1,244.00",$6.22,1906,4,Bike,Good service,Yes,Full,Yes,2:27:26,Saturday,Feb,2,2023
1454,9032,Benin City,Dominos Pizza,Burger & Fries,1,"?12,088.62",Cash,30,Delivered,Aisha Bello,Male,38,aisha.bello@yahoo.com,Bronze,Business,1,Downtown,"?9,340.00",$9.34,Bag,"?1,230.00",$6.15,1258,3,Scooter,Not satisfied,No,None,Yes,0:08:57,Monday,Feb,2,2023
1460,1917,Asaba,The Place,Burger & Fries,2,"?7,751.06",Wallet,84,Delivered,Grace George,Male,29,grace.george@yahoo.com,Gold,Family,2,Main,"?20,310.00",$20.31,Box,?374.00,$1.87,1839,1,Car,Average experience,No,None,Yes,13:13:45,Tuesday,Apr,4,2022
1461,4174,Lagos,Kilimanjoro,Burger & Fries,1,"?7,217.62",Cash,28,Delivered,Sarah Taylor,Male,26,sarah.taylor@hotmail.com,Platinum,Student,5,Main,"?7,770.00",$7.77,Reusable,?280.00,$1.40,1676,3,Car,Late delivery,Yes,Full,No,19:00:30,Sunday,May,5,2023
1465,4041,Abuja,Dominos Pizza,Burger & Fries,3,"?7,786.39",Transfer,88,Delivered,Sophia Bello,Female,21,sophia.bello@outlook.com,Silver,Business,2,Main,"?6,950.00",$6.95,Reusable,"?1,358.00",$6.79,1186,3,Car,Good service,No,None,No,21:54:30,Sunday,Apr,4,2023
1473,2925,Abuja,Dominos Pizza,Burger & Fries,3,"?14,981.52",Card,31,Delivered,Sarah George,Male,48,sarah.george@gmail.com,Gold,Family,2,Mall,"?4,810.00",$4.81,Reusable,"?1,314.00",$6.57,1905,5,Car,Not satisfied,Yes,None,Yes,22:33:49,Monday,Feb,2,2023
1482,9442,Asaba,Chicken Republic,Burger & Fries,4,"?10,940.61",Cash,37,Delivered,Grace Smith,Male,28,grace.smith@outlook.com,Silver,Business,2,Mall,"?11,940.00",$11.94,Box,?780.00,$3.90,1132,4,Bike,Late delivery,No,Partial,Yes,14:12:01,Thursday,May,5,2023
1485,1207,Abeokuta,Dominos Pizza,Burger & Fries,4,"?8,151.11",Cash,79,Delivered,John Taylor,Male,57,john.taylor@gmail.com,Bronze,Family,2,Mall,"?3,070.00",$3.07,Box,?636.00,$3.18,1740,1,Bike,Excellent meal,Yes,None,Yes,8:43:41,Thursday,Feb,2,2024
1497,2266,Abeokuta,Chopnownow,Burger & Fries,2,"?6,979.89",Transfer,79,Delivered,Daniel Okoro,Female,21,daniel.okoro@gmail.com,Silver,Student,5,Airport,"?19,770.00",$19.77,Eco-friendly,?298.00,$1.49,1753,2,Scooter,Excellent meal,No,Full,No,18:52:09,Tuesday,Jan,1,2024
1501,5780,Port Harcourt,Mr Biggs,Burger & Fries,4,"?4,343.82",Card,37,Delivered,Sarah Brown,Male,60,sarah.brown@hotmail.com,Platinum,Student,1,Downtown,"?3,610.00",$3.61,Reusable,?798.00,$3.99,1386,2,Scooter,Good service,Yes,Partial,Yes,12:18:59,Saturday,Dec,12,2022
1503,3356,Port Harcourt,Mr Biggs,Burger & Fries,3,"?11,711.57",Wallet,53,Delivered,David Williams,Male,42,david.williams@outlook.com,Bronze,Student,2,Downtown,"?7,170.00",$7.17,Box,"?1,044.00",$5.22,1544,3,Bike,Good service,Yes,Partial,Yes,21:17:30,Monday,Oct,10,2024
1505,1306,Abuja,The Place,Burger & Fries,3,"?9,498.81",Wallet,52,Delivered,Michael Ali,Male,41,michael.ali@hotmail.com,Gold,Business,4,Main,"?19,430.00",$19.43,Eco-friendly,?408.00,$2.04,1821,2,Scooter,Late delivery,Yes,Full,Yes,16:15:22,Wednesday,Sep,9,2024
1509,1661,Port Harcourt,Dominos Pizza,Burger & Fries,4,"?13,067.31",Transfer,38,Delivered,Sarah George,Female,18,sarah.george@yahoo.com,Platinum,Business,3,Mall,"?12,170.00",$12.17,Reusable,?310.00,$1.55,1154,5,Scooter,Late delivery,Yes,Partial,Yes,14:46:45,Sunday,Mar,3,2022
1526,2712,Uyo,Sweet Sensation,Burger & Fries,2,"?8,068.50",Card,84,Delivered,John Brown,Male,53,john.brown@outlook.com,Silver,Family,5,Airport,"?16,240.00",$16.24,Eco-friendly,?712.00,$3.56,1117,4,Bike,Late delivery,No,None,No,13:06:27,Wednesday,Oct,10,2023
1535,8904,Enugu,The Place,Burger & Fries,3,"?11,155.59",Card,13,Delivered,Mary Ali,Female,50,mary.ali@outlook.com,Gold,Family,1,Main,"?10,570.00",$10.57,Box,?916.00,$4.58,1629,2,Scooter,Not satisfied,Yes,None,Yes,1:46:11,Saturday,Dec,12,2022
1571,7656,Benin City,Dominos Pizza,Burger & Fries,1,"?3,677.97",Cash,20,Delivered,Sophia Ali,Male,30,sophia.ali@outlook.com,Gold,Family,1,Airport,"?6,340.00",$6.34,Box,"?1,144.00",$5.72,1367,4,Car,Good service,No,Partial,Yes,6:51:38,Monday,Jul,7,2022
1578,3734,Lagos,Mr Biggs,Burger & Fries,1,"?13,453.66",Wallet,10,Failed,Sophia Williams,Female,29,sophia.williams@gmail.com,Bronze,Business,2,Main,"?4,960.00",$4.96,Reusable,?480.00,$2.40,1963,5,Scooter,Average experience,Yes,Partial,Yes,8:16:06,Monday,Jun,6,2024
1580,4568,Enugu,Kilimanjoro,Burger & Fries,2,"?10,564.53",Cash,71,Delivered,Aisha Williams,Male,27,aisha.williams@outlook.com,Platinum,Business,4,Airport,"?18,970.00",$18.97,Eco-friendly,?200.00,$1.00,1018,3,Car,Excellent meal,No,Partial,No,8:13:17,Monday,Nov,11,2024
1590,1968,Asaba,Kilimanjoro,Burger & Fries,4,"?11,860.69",Wallet,64,Delivered,Aisha Bello,Male,23,aisha.bello@gmail.com,Gold,Business,4,Main,"?5,800.00",$5.80,Box,?430.00,$2.15,1327,4,Car,Late delivery,Yes,Full,Yes,9:28:23,Sunday,Oct,10,2022
1591,1281,Uyo,Kilimanjoro,Burger & Fries,3,"?14,202.94",Cash,15,Delivered,Sarah Smith,Female,48,sarah.smith@yahoo.com,Platinum,Family,5,Mall,"?12,580.00",$12.58,Reusable,"?1,024.00",$5.12,1294,4,Scooter,Excellent meal,No,Full,Yes,18:57:35,Sunday,Sep,9,2024
1601,3289,Abuja,Mr Biggs,Burger & Fries,2,"?14,491.38",Wallet,68,Delivered,Grace Taylor,Male,54,grace.taylor@outlook.com,Platinum,Business,3,Downtown,"?11,420.00",$11.42,Box,?542.00,$2.71,1271,2,Bike,Good service,Yes,Partial,Yes,2:39:47,Thursday,Jul,7,2024
1622,5612,Abeokuta,Coldstone,Burger & Fries,3,"?10,411.44",Wallet,21,Delivered,Emmanuel Bello,Male,59,emmanuel.bello@yahoo.com,Bronze,Student,3,Mall,"?16,670.00",$16.67,Bag,?796.00,$3.98,1408,3,Bike,Average experience,No,Full,Yes,3:16:32,Sunday,Apr,4,2024
1660,9189,Port Harcourt,Chopnownow,Burger & Fries,1,"?14,843.38",Card,85,Delivered,Daniel Adeyemi,Male,57,daniel.adeyemi@outlook.com,Silver,Working Professional,3,Mall,"?16,850.00",$16.85,Box,"?1,104.00",$5.52,1188,4,Bike,Late delivery,Yes,None,No,4:32:18,Friday,Nov,11,2023
1662,3772,Benin City,The Place,Burger & Fries,3,"?13,466.68",Wallet,56,Failed,Mary Johnson,Male,52,mary.johnson@gmail.com,Gold,Family,5,Airport,"?11,050.00",$11.05,Reusable,"?1,160.00",$5.80,1126,4,Bike,Not satisfied,No,Partial,No,14:29:24,Saturday,Dec,12,2023
1665,5806,Asaba,Sweet Sensation,Burger & Fries,2,"?13,851.97",Card,18,Delivered,Sophia Ali,Female,39,sophia.ali@yahoo.com,Bronze,Student,1,Mall,"?21,340.00",$21.34,Eco-friendly,"?1,098.00",$5.49,1592,2,Bike,Late delivery,Yes,Partial,Yes,17:36:07,Sunday,Jan,1,2024
1683,9234,Uyo,Coldstone,Burger & Fries,4,"?13,333.70",Card,66,Delivered,Mary Taylor,Male,41,mary.taylor@gmail.com,Gold,Working Professional,4,Downtown,"?6,680.00",$6.68,Box,?786.00,$3.93,1080,2,Scooter,Late delivery,Yes,None,No,0:18:58,Wednesday,Dec,12,2024
1700,4610,Abuja,Mr Biggs,Burger & Fries,3,"?8,160.80",Wallet,19,Delivered,Michael Johnson,Female,28,michael.johnson@hotmail.com,Platinum,Family,1,Airport,"?21,450.00",$21.45,Eco-friendly,?998.00,$4.99,1738,1,Bike,Not satisfied,No,Partial,Yes,0:54:18,Tuesday,Sep,9,2022
1710,8052,Ibadan,Mr Biggs,Burger & Fries,3,"?5,220.95",Card,15,Delivered,Daniel Johnson,Male,40,daniel.johnson@hotmail.com,Silver,Family,4,Downtown,"?22,160.00",$22.16,Reusable,"?1,160.00",$5.80,1676,2,Bike,Good service,Yes,Partial,No,5:35:19,Wednesday,Dec,12,2022
1711,4654,Lagos,Chicken Republic,Burger & Fries,1,"?5,803.07",Card,22,Delivered,Mary Adeyemi,Male,56,mary.adeyemi@outlook.com,Silver,Family,5,Downtown,"?17,400.00",$17.40,Bag,"?1,036.00",$5.18,1355,5,Scooter,Average experience,No,Partial,Yes,11:49:30,Thursday,May,5,2023
1722,6495,Enugu,Sweet Sensation,Burger & Fries,3,"?12,514.18",Wallet,18,Delivered,Grace Okoro,Male,21,grace.okoro@hotmail.com,Gold,Business,3,Mall,"?13,090.00",$13.09,Reusable,?918.00,$4.59,1948,4,Scooter,Excellent meal,No,Partial,Yes,19:33:26,Saturday,May,5,2023
1737,7807,Asaba,The Place,Burger & Fries,2,"?9,382.25",Card,79,Delivered,David Brown,Female,45,david.brown@outlook.com,Platinum,Family,5,Mall,"?22,660.00",$22.66,Bag,?370.00,$1.85,1377,1,Scooter,Good service,No,None,No,19:58:02,Tuesday,Oct,10,2023
1757,7652,Port Harcourt,Chopnownow,Burger & Fries,4,"?2,529.78",Card,60,Delivered,Sarah Brown,Male,26,sarah.brown@gmail.com,Platinum,Student,5,Main,"?12,390.00",$12.39,Eco-friendly,"?1,090.00",$5.45,1569,2,Scooter,Excellent meal,Yes,Partial,Yes,2:54:56,Saturday,Sep,9,2024
1758,9632,Asaba,The Place,Burger & Fries,4,"?12,497.25",Wallet,12,Delivered,John Taylor,Male,24,john.taylor@outlook.com,Bronze,Student,1,Downtown,"?23,820.00",$23.82,Box,?588.00,$2.94,1245,1,Scooter,Excellent meal,Yes,Partial,Yes,22:37:50,Monday,Jan,1,2022
